               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.027903,           0.0077656,                   0,             0.90347,             0.82129,             0.88451,              0.4024,            0.025241,            0.026809,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.027916,            0.007916,                   0,             0.87153,             0.83777,             0.88049,             0.39961,            0.025692,            0.026217,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027239,           0.0077262,                   0,             0.88354,             0.83904,              0.8904,             0.40845,            0.024967,            0.025901,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.027328,            0.007806,                   0,             0.89322,              0.8289,             0.87596,             0.40249,            0.024785,             0.02687,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.027154,           0.0078439,                   0,             0.87702,             0.83523,              0.8772,             0.39985,            0.025342,             0.02663,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.026916,           0.0076934,                   0,             0.87065,             0.83777,             0.88041,             0.39812,             0.02533,            0.026493,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.027076,           0.0077166,                   0,             0.86577,              0.8665,             0.89241,             0.41416,            0.024571,            0.026301,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.026714,           0.0076539,                   0,             0.87902,             0.84411,             0.88301,             0.41058,             0.02448,            0.025758,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.026482,           0.0075493,                   0,              0.8869,             0.83485,             0.88946,             0.40672,            0.024891,            0.026765,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.026649,           0.0075415,                   0,             0.88071,             0.82256,             0.87532,             0.40232,            0.025071,            0.026708,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.027209,           0.0076611,                   0,             0.89524,             0.83397,             0.89345,             0.40187,            0.025073,            0.026379,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.025991,           0.0075422,                   0,             0.86587,             0.82383,             0.85964,             0.39521,            0.025073,            0.026552,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.026574,           0.0075036,                   0,             0.89197,             0.85808,             0.89398,             0.41359,            0.024546,            0.025889,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.026419,           0.0076902,                   0,             0.86449,             0.85044,             0.87658,             0.40641,             0.02467,            0.026384,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.026083,           0.0075006,                   0,             0.86814,             0.84278,             0.87682,             0.41134,            0.024175,            0.025679,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.026213,            0.007467,                   0,             0.88829,             0.86675,             0.90706,             0.41708,            0.024947,            0.025721,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.026182,           0.0075788,                   0,             0.89625,             0.84411,              0.8926,             0.41174,            0.024999,            0.026498,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.026739,           0.0076072,                   0,             0.90634,             0.81876,             0.89015,             0.40875,            0.025061,             0.02608,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.025948,           0.0075469,                   0,             0.90252,             0.85551,             0.89915,             0.39856,            0.024988,            0.025712,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.025854,           0.0072905,                   0,             0.90827,             0.86439,             0.90501,             0.41526,            0.024648,            0.025484,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025922,           0.0075446,                   0,             0.89529,             0.85044,             0.88445,             0.40634,            0.024409,            0.026468,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.025988,           0.0074788,                   0,             0.89174,             0.84918,             0.89684,             0.41859,            0.024519,            0.025646,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.025794,           0.0074698,                   0,             0.88331,             0.83143,             0.87178,             0.41102,             0.02453,            0.026381,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.025711,           0.0073018,                   0,             0.88519,             0.81104,             0.85886,             0.39381,            0.025534,            0.026183,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.025895,           0.0073757,                   0,             0.88822,             0.84595,             0.88662,             0.42175,            0.024577,            0.026224,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.026013,           0.0074861,                   0,              0.8866,             0.83234,             0.89211,             0.41362,            0.024652,            0.025877,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.025379,           0.0073032,                   0,             0.88399,             0.85044,             0.89419,             0.41948,            0.024547,            0.026053,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.025744,           0.0074152,                   0,             0.88814,             0.84918,             0.89261,             0.41883,            0.024092,            0.026125,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.025437,           0.0074497,                   0,             0.88594,             0.85645,             0.89401,             0.42589,            0.024346,            0.025734,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.025596,           0.0073621,                   0,             0.87095,             0.80228,             0.87075,             0.39475,            0.025325,            0.026829,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.025253,           0.0075206,                   0,              0.8942,             0.85932,             0.90555,             0.41732,            0.024721,             0.02663,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.025572,           0.0073699,                   0,             0.90756,             0.84619,              0.8972,             0.41958,            0.024301,            0.025893,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.024842,           0.0072602,                   0,             0.89142,             0.83244,             0.88752,             0.41646,            0.024618,            0.026017,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.025029,           0.0074469,                   0,             0.88232,             0.82129,             0.88328,             0.41834,            0.024554,            0.026119,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.024995,           0.0071789,                   0,             0.88772,             0.85551,             0.90266,              0.4199,            0.024354,            0.025859,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.024988,           0.0072954,                   0,             0.90157,             0.84746,              0.9016,             0.40982,            0.024281,            0.025619,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.024999,           0.0072476,                   0,             0.88579,             0.86565,             0.89992,             0.42837,            0.023969,            0.025196,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.025317,           0.0072494,                   0,             0.87638,             0.82636,             0.88075,             0.41741,            0.024487,            0.025765,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024546,           0.0072427,                   0,             0.85254,             0.85932,              0.8857,              0.4138,            0.024319,            0.026282,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.025286,           0.0072902,                   0,              0.8946,             0.83904,             0.88809,             0.41423,            0.024599,             0.02599,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.024801,            0.007165,                   0,             0.89501,             0.85551,             0.89803,             0.42433,            0.024036,            0.025699,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.024686,            0.007138,                   0,             0.90845,             0.84664,             0.89683,             0.42389,            0.023918,            0.026021,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.024986,           0.0073201,                   0,             0.88696,             0.86518,             0.90019,             0.41294,            0.024453,            0.025492,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.024803,           0.0071497,                   0,             0.89146,              0.8536,             0.89676,             0.40961,             0.02485,            0.026007,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.024332,           0.0072961,                   0,             0.88019,             0.85932,             0.89519,             0.41917,            0.024363,            0.026125,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.025634,           0.0072566,                   0,             0.87314,             0.82872,             0.87163,             0.41017,            0.024501,            0.026114,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024859,           0.0072802,                   0,             0.86965,             0.87095,             0.90928,             0.41692,            0.024668,            0.025983,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.024508,            0.007132,                   0,             0.90007,             0.83523,             0.89707,             0.42478,            0.023635,            0.025241,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024843,           0.0072699,                   0,             0.88433,             0.85171,             0.89321,             0.41655,            0.024053,            0.025896,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.024623,           0.0071907,                   0,             0.88958,             0.84537,             0.88455,             0.41833,            0.024066,            0.025851,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.024385,           0.0072764,                   0,             0.88406,             0.87945,             0.90535,             0.41259,            0.024538,            0.025853,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.025253,           0.0069789,                   0,             0.88935,             0.86591,             0.91537,             0.41473,            0.024621,            0.025754,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.024122,           0.0070679,                   0,             0.89586,             0.86138,             0.89372,              0.4204,            0.024097,            0.025553,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.024441,           0.0068975,                   0,             0.89622,             0.85551,              0.8982,             0.41987,            0.024432,            0.025448,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.02477,           0.0070041,                   0,             0.88402,             0.84049,             0.88374,              0.4151,            0.024435,            0.026204,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.024143,           0.0071598,                   0,             0.89389,             0.86484,             0.91108,              0.4209,            0.024598,            0.025624,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.024567,           0.0069698,                   0,             0.88562,             0.85379,              0.8975,             0.42436,            0.024151,            0.025931,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.024034,           0.0070507,                   0,             0.88999,             0.86128,             0.90129,             0.43022,            0.023843,            0.025561,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023617,           0.0069488,                   0,             0.88634,             0.86692,             0.90141,             0.41611,            0.024723,            0.025974,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.023957,           0.0071147,                   0,              0.8771,             0.86835,             0.90618,             0.41693,            0.024199,            0.025607,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.024005,           0.0069292,                   0,             0.89409,             0.86312,              0.9051,             0.41822,            0.024204,            0.026042,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.024153,             0.00707,                   0,             0.89334,             0.86819,             0.91265,             0.42124,            0.024052,             0.02543,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.023945,           0.0070019,                   0,             0.88157,             0.86801,             0.89881,             0.41812,            0.024291,             0.02638,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.023359,           0.0070527,                   0,             0.89783,             0.86058,             0.90654,             0.42084,            0.024385,            0.025585,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.023777,           0.0070695,                   0,             0.88637,             0.84537,             0.89012,             0.42366,            0.024165,            0.025494,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.023336,           0.0070822,                   0,              0.8859,              0.8834,             0.91089,             0.43049,            0.023997,            0.025598,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023456,            0.006891,                   0,             0.87117,             0.86185,             0.89817,              0.4221,            0.024096,            0.026087,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.023239,           0.0069286,                   0,             0.88969,             0.87911,             0.91581,             0.42763,            0.024323,            0.025609,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.023548,           0.0068355,                   0,             0.88493,             0.86749,              0.9004,             0.42572,            0.023919,             0.02584,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.023296,           0.0069309,                   0,             0.88654,             0.85805,             0.89564,             0.42087,            0.024008,            0.026119,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.023145,           0.0067935,                   0,             0.87651,             0.86365,             0.89601,             0.42605,            0.023732,             0.02566,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.023698,           0.0067639,                   0,             0.89002,             0.85805,             0.88846,             0.41162,            0.024669,              0.0262,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.023179,           0.0069132,                   0,             0.87534,             0.86323,              0.8937,             0.41883,             0.02391,             0.02602,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.023815,           0.0068053,                   0,             0.89745,             0.86518,             0.91241,             0.42256,            0.024153,            0.025728,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.023017,            0.006853,                   0,             0.90086,             0.86058,             0.90846,             0.42081,            0.024541,            0.025678,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.023166,            0.006799,                   0,             0.85743,             0.87199,              0.8874,             0.41427,            0.024541,            0.025737,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.023225,           0.0069503,                   0,             0.88167,             0.86185,             0.88775,             0.41584,            0.024424,            0.025888,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.023044,           0.0069138,                   0,             0.87263,             0.87959,             0.90953,             0.42367,            0.024062,             0.02594,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022769,           0.0067386,                   0,             0.88365,             0.86819,             0.89307,             0.41845,            0.023972,            0.026005,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.023001,           0.0067311,                   0,             0.90274,             0.86185,             0.90874,             0.42561,            0.023828,             0.02595,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.022786,           0.0068938,                   0,             0.90385,             0.84918,             0.90075,             0.43068,            0.023893,             0.02614,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.02316,           0.0068601,                   0,             0.87634,             0.88086,             0.90493,             0.42016,            0.024108,            0.026534,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.023182,           0.0066753,                   0,             0.88765,             0.87122,             0.90286,             0.42465,            0.024411,            0.026348,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.022773,           0.0067426,                   0,             0.88783,             0.85805,             0.88645,             0.42403,            0.024027,            0.026143,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022695,           0.0067763,                   0,             0.90081,             0.84791,             0.90612,             0.42667,            0.024072,            0.025934,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.022823,           0.0066717,                   0,             0.89062,             0.85425,             0.89656,             0.41855,            0.024523,            0.025947,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.022948,           0.0067467,                   0,             0.90033,             0.85298,             0.90251,             0.41447,            0.024313,            0.026265,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022239,           0.0067489,                   0,             0.89272,             0.84791,             0.90096,             0.42258,            0.024456,            0.026452,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.022578,           0.0069525,                   0,             0.86806,             0.85887,             0.89126,             0.42895,            0.024318,            0.025957,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.022833,           0.0067636,                   0,             0.87763,             0.86946,             0.89432,             0.41658,            0.024236,            0.026491,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.022434,           0.0068018,                   0,             0.90514,             0.87199,              0.9103,             0.42494,            0.024352,            0.025956,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021918,           0.0066854,                   0,             0.87047,             0.86692,             0.89127,             0.42306,            0.024311,            0.026259,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.022017,            0.006628,                   0,             0.88599,             0.85689,             0.89309,             0.42269,            0.024451,            0.026318,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.022382,           0.0066537,                   0,             0.88641,             0.85932,             0.89669,             0.42734,            0.024163,            0.025919,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.022828,           0.0066372,                   0,             0.90397,             0.85898,             0.89977,             0.41879,            0.024265,            0.026091,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.022171,            0.006592,                   0,             0.89881,             0.86681,             0.90861,             0.42161,            0.024175,            0.026054,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.022304,           0.0067096,                   0,             0.90049,             0.86024,             0.90848,             0.42336,            0.024205,            0.026001,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.021945,           0.0066185,                   0,               0.884,             0.85551,             0.89777,               0.418,            0.024688,            0.026327,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.022147,           0.0065112,                   0,             0.90331,             0.84791,             0.90786,             0.41986,            0.024496,            0.026475,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.021856,           0.0066371,                   0,             0.88039,             0.86565,             0.89736,             0.42445,            0.024216,            0.026136,                   0,            0.005512,            0.005512,            0.005512
                 138,             0.02187,           0.0067083,                   0,              0.8836,             0.86312,             0.90358,             0.42615,            0.024115,             0.02614,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.022188,             0.00659,                   0,             0.89366,             0.85425,             0.90174,             0.42647,             0.02447,            0.026612,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.021944,           0.0065628,                   0,             0.92515,             0.86161,             0.92275,             0.42997,            0.024208,             0.02579,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.022084,           0.0066003,                   0,             0.91665,             0.83904,             0.90689,             0.42748,            0.024307,            0.026141,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.022004,           0.0066185,                   0,             0.89257,             0.87398,             0.90759,             0.42834,            0.024483,            0.026201,                   0,            0.005347,            0.005347,            0.005347
                 143,             0.02191,             0.00662,                   0,             0.87926,             0.86692,             0.90056,             0.42331,            0.024667,            0.026391,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.021432,           0.0064579,                   0,             0.90288,             0.87579,              0.9151,             0.43253,             0.02404,            0.026021,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.021173,           0.0064632,                   0,             0.88195,             0.85425,             0.88512,             0.42069,             0.02419,            0.026085,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.021491,           0.0066147,                   0,             0.88784,             0.86185,             0.90885,             0.41803,            0.024559,            0.026218,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.021858,           0.0064902,                   0,             0.89094,             0.85425,             0.90405,             0.42114,             0.02476,            0.026249,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.02152,           0.0064094,                   0,             0.88484,             0.85425,              0.8963,              0.4184,             0.02441,            0.026446,                   0,            0.005149,            0.005149,            0.005149
                 149,              0.0216,           0.0065686,                   0,             0.90025,             0.85932,             0.90183,             0.42733,            0.024334,            0.026533,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.021386,           0.0065505,                   0,             0.88855,             0.85892,             0.89318,             0.42335,            0.024165,            0.026484,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021768,           0.0064801,                   0,             0.90989,             0.86058,             0.90896,             0.42397,            0.024265,             0.02613,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021468,           0.0064913,                   0,             0.89815,             0.86058,             0.90334,             0.42064,            0.024523,            0.026535,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.021048,           0.0063484,                   0,             0.87486,             0.88606,             0.91109,             0.42186,            0.024702,            0.026476,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.02123,           0.0065062,                   0,             0.87791,             0.86584,             0.90154,             0.42536,            0.024407,            0.026527,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.021079,           0.0064078,                   0,             0.86767,             0.86439,             0.89565,             0.41688,            0.024548,            0.026459,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.021326,           0.0064775,                   0,              0.8815,             0.86743,             0.88803,             0.41948,            0.024191,            0.026437,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.021274,           0.0065026,                   0,             0.89465,             0.85425,             0.89486,             0.42659,            0.023978,            0.026304,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.020884,           0.0064687,                   0,             0.88282,             0.87959,             0.90512,             0.42745,             0.02432,            0.026064,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.020612,           0.0063318,                   0,             0.89752,             0.84358,             0.89906,              0.4236,            0.024255,            0.026685,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.021143,           0.0065143,                   0,             0.89198,             0.85819,             0.90705,             0.42997,            0.024344,             0.02635,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.020695,           0.0063781,                   0,             0.90105,             0.83904,             0.89761,             0.42502,            0.024504,             0.02631,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.021043,           0.0062695,                   0,             0.88284,             0.85551,             0.89641,              0.4284,            0.024177,            0.026144,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021053,           0.0064998,                   0,             0.88211,             0.86303,             0.89661,             0.41493,            0.024751,            0.026381,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.020576,           0.0063818,                   0,             0.87378,             0.86439,             0.89184,             0.42574,             0.02446,            0.026218,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.02066,           0.0062931,                   0,               0.894,             0.85511,             0.89161,             0.42281,            0.024567,            0.026297,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.020572,           0.0064166,                   0,             0.90267,             0.85812,             0.89837,             0.41709,            0.024746,            0.026473,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.020467,           0.0062559,                   0,             0.86818,             0.85805,             0.88148,             0.41697,            0.024356,             0.02656,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.020517,           0.0063493,                   0,             0.90237,             0.85515,             0.90529,              0.4252,            0.024358,            0.026719,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.020223,           0.0062861,                   0,             0.88868,             0.87452,             0.90379,             0.41839,            0.024899,            0.027134,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.020571,           0.0062117,                   0,             0.89585,             0.86127,             0.89902,             0.41734,            0.024533,            0.026581,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.020063,           0.0062655,                   0,             0.89601,             0.85177,             0.90051,             0.42488,            0.024316,            0.026293,                   0,             0.00439,             0.00439,             0.00439
                 172,             0.02022,           0.0062663,                   0,             0.90025,             0.86946,             0.90729,             0.43057,            0.024165,            0.026646,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.02071,           0.0062881,                   0,             0.88495,             0.86768,             0.89555,             0.42737,            0.024313,            0.026646,                   0,            0.004324,            0.004324,            0.004324
