               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.029005,           0.0081036,                   0,             0.89248,             0.81009,             0.87949,             0.37225,            0.027153,            0.027204,                   0,             0.00934,             0.00934,             0.00934
                  22,            0.029763,           0.0080805,                   0,             0.88016,             0.81913,             0.87478,             0.37804,            0.025851,            0.027487,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.028747,           0.0081606,                   0,             0.87246,             0.82367,             0.86222,             0.37703,            0.025874,            0.027275,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.028743,           0.0079158,                   0,             0.87052,             0.83143,             0.86077,             0.38823,            0.026017,            0.027324,                   0,            0.009241,            0.009241,            0.009241
                  25,             0.02841,           0.0079235,                   0,             0.88104,             0.83546,             0.88632,             0.39856,            0.025603,             0.02678,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.029065,            0.008122,                   0,             0.88817,             0.81749,             0.87883,             0.38531,            0.026184,            0.027754,                   0,            0.009175,            0.009175,            0.009175
                  27,             0.02845,           0.0080045,                   0,             0.87061,             0.81017,             0.85656,             0.37475,            0.026544,            0.026819,                   0,            0.009142,            0.009142,            0.009142
                  28,             0.02849,           0.0080651,                   0,             0.88428,             0.83904,             0.88816,             0.40336,            0.025267,            0.027574,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.028134,           0.0079479,                   0,             0.90746,             0.85298,             0.89467,             0.37943,            0.025846,            0.027107,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.028098,           0.0080245,                   0,             0.88003,             0.83671,              0.8798,             0.39427,            0.025482,            0.026557,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.027822,           0.0080537,                   0,             0.88695,             0.81542,             0.88361,             0.38882,            0.025578,            0.026589,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.027851,           0.0077554,                   0,             0.87323,              0.8365,             0.88553,             0.38626,            0.025759,            0.026257,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.027356,           0.0079855,                   0,             0.88529,             0.80862,             0.86471,              0.3443,            0.027504,            0.026836,                   0,            0.008944,            0.008944,            0.008944
                  34,             0.02783,           0.0078272,                   0,             0.88672,             0.83338,             0.88134,             0.39874,            0.025031,            0.026303,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.027521,           0.0077627,                   0,             0.88342,             0.83558,             0.88407,             0.39947,            0.025217,            0.025944,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.027179,           0.0077829,                   0,             0.89705,             0.84664,             0.89553,             0.40358,            0.025063,            0.025873,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.027366,           0.0077661,                   0,             0.87799,             0.83905,             0.88144,             0.39479,            0.025279,            0.027588,                   0,            0.008812,            0.008812,            0.008812
                  38,             0.02793,           0.0076539,                   0,             0.88961,             0.83755,             0.88566,             0.40039,             0.02525,            0.026198,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.027534,           0.0078306,                   0,             0.89203,             0.82725,             0.87966,             0.39775,            0.025592,            0.026456,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027026,           0.0076224,                   0,             0.92379,             0.82968,             0.89076,             0.41414,             0.02507,            0.025618,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.027461,           0.0077395,                   0,             0.89888,             0.83371,             0.87536,             0.39094,            0.024902,            0.026255,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.027176,           0.0077842,                   0,             0.86667,             0.82003,             0.85699,             0.38194,            0.025806,            0.026066,                   0,            0.008647,            0.008647,            0.008647
                  43,             0.02673,            0.007637,                   0,             0.88659,             0.82234,             0.87365,             0.40185,            0.025303,            0.026084,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.027489,           0.0077119,                   0,             0.87067,             0.83616,             0.87212,             0.39943,            0.025036,            0.026381,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.026608,           0.0076062,                   0,             0.90461,             0.86312,             0.89812,             0.42021,            0.024356,            0.025422,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.026372,           0.0074443,                   0,             0.85259,             0.86058,             0.88017,             0.38895,            0.025743,            0.026471,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.026775,           0.0074506,                   0,             0.89187,             0.85044,             0.89887,             0.41297,            0.024639,             0.02537,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.027117,            0.007525,                   0,             0.90517,             0.83904,             0.89252,             0.41195,            0.025086,            0.025486,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.025925,           0.0073969,                   0,             0.88707,             0.86612,             0.89826,             0.41351,            0.024778,            0.025367,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.026865,           0.0074853,                   0,              0.8862,              0.8403,             0.89324,             0.41709,            0.024493,            0.025419,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.026388,           0.0076012,                   0,             0.88858,              0.8491,             0.88833,             0.41594,             0.02476,            0.025755,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.026192,            0.007441,                   0,             0.88313,             0.83143,             0.88357,             0.41243,            0.024658,            0.025767,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.026504,           0.0073761,                   0,             0.91604,             0.84918,             0.91385,             0.40305,            0.025633,            0.025417,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.026093,           0.0075043,                   0,             0.90307,             0.84411,             0.90871,             0.41638,            0.024605,            0.025944,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.026684,           0.0075217,                   0,             0.89332,             0.84664,             0.89826,             0.41279,            0.024749,            0.025396,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.02607,           0.0075168,                   0,             0.90409,              0.8363,             0.89756,              0.4007,            0.024918,            0.025606,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.025706,            0.007304,                   0,             0.91363,             0.83777,             0.89695,               0.411,            0.024714,            0.025814,                   0,            0.008152,            0.008152,            0.008152
                  58,             0.02603,           0.0075849,                   0,             0.91201,             0.83397,             0.89175,             0.41577,            0.024489,            0.026309,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.025926,           0.0074155,                   0,             0.88347,             0.83777,             0.87886,             0.40427,            0.024854,            0.025988,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.025579,           0.0074326,                   0,             0.89355,             0.85171,             0.89078,             0.42169,            0.024059,            0.025742,                   0,            0.008053,            0.008053,            0.008053
                  61,             0.02565,           0.0072624,                   0,             0.90524,              0.8251,              0.8903,             0.40688,             0.02445,            0.026139,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.025568,           0.0072373,                   0,             0.89366,             0.84141,             0.89254,             0.41335,            0.024465,            0.025623,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.025814,           0.0074499,                   0,             0.88425,             0.83268,             0.88771,             0.41177,            0.024793,            0.026051,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.025392,           0.0071951,                   0,             0.87858,             0.86312,             0.89351,             0.41363,            0.024596,            0.025495,                   0,            0.007921,            0.007921,            0.007921
                  65,             0.02569,           0.0073967,                   0,             0.92211,              0.8252,             0.89874,             0.41866,            0.024469,            0.025559,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.025437,           0.0074166,                   0,              0.8935,             0.84918,             0.89202,             0.40877,             0.02479,            0.025794,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.025334,           0.0073713,                   0,             0.88915,             0.83523,             0.88501,             0.40224,            0.025139,            0.026145,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.025038,           0.0073444,                   0,             0.91631,             0.84157,             0.90426,              0.4226,            0.024388,            0.025314,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.025464,           0.0073121,                   0,             0.89383,             0.83227,             0.89078,              0.4152,            0.024462,            0.025577,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.024844,            0.007094,                   0,             0.88899,              0.8424,             0.88698,             0.42109,            0.024723,            0.025424,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.025039,           0.0073529,                   0,             0.89049,              0.8289,             0.87778,             0.41482,            0.024587,            0.026118,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.025091,           0.0071113,                   0,             0.90227,             0.84247,             0.89428,             0.41437,             0.02444,            0.025562,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.024776,           0.0072253,                   0,             0.87944,             0.84137,             0.88454,              0.4071,            0.024669,             0.02605,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.024841,           0.0071544,                   0,             0.88061,             0.84138,             0.87754,             0.41277,            0.024363,            0.025732,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.025058,             0.00717,                   0,             0.88908,              0.8403,             0.88048,              0.4096,            0.024914,            0.025512,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024581,           0.0072774,                   0,             0.88027,             0.84537,             0.87734,             0.40755,            0.024461,            0.025592,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.025139,           0.0072515,                   0,             0.88771,             0.82636,              0.8852,             0.41485,            0.024474,              0.0259,                   0,            0.007492,            0.007492,            0.007492
                  78,             0.02482,           0.0071886,                   0,             0.89743,             0.85389,             0.89606,             0.41558,            0.024299,            0.025474,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.024821,           0.0071539,                   0,             0.91035,             0.84938,             0.90192,             0.42121,            0.024635,            0.025581,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.025213,           0.0073378,                   0,             0.89618,              0.8403,             0.89379,              0.4169,            0.024495,            0.025702,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.024651,           0.0070712,                   0,             0.89967,             0.86379,             0.89661,             0.42544,            0.024383,            0.025451,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.024549,           0.0072684,                   0,             0.87311,             0.86312,             0.90188,             0.42311,            0.024579,            0.025402,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.025504,           0.0072269,                   0,             0.86909,             0.86185,             0.88762,             0.42107,            0.024202,            0.025452,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024642,           0.0071413,                   0,             0.89282,             0.84461,             0.89594,             0.42095,            0.024184,            0.025603,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.024457,           0.0070305,                   0,              0.9207,             0.84664,             0.90676,             0.42652,            0.024202,            0.024885,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024842,           0.0072046,                   0,             0.88205,             0.84284,             0.89132,              0.4314,            0.023964,            0.025162,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.024812,           0.0071903,                   0,             0.89229,             0.86098,             0.89654,             0.41087,            0.024457,            0.025548,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.024216,           0.0072531,                   0,             0.91116,             0.85425,             0.90191,             0.42721,            0.024056,             0.02559,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.024865,           0.0068726,                   0,              0.9203,             0.83904,              0.8995,             0.42304,            0.024082,            0.025391,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.024012,           0.0070693,                   0,             0.88349,             0.87959,             0.90513,             0.42159,            0.024093,            0.025482,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.024451,           0.0069352,                   0,             0.90792,             0.86232,             0.90719,             0.42488,            0.024118,            0.025106,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.024853,           0.0070388,                   0,             0.92168,             0.83521,             0.90065,             0.43027,            0.023891,            0.025039,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.024082,           0.0071445,                   0,             0.91743,             0.85678,              0.9119,             0.43007,            0.024088,            0.025062,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.024511,           0.0070385,                   0,             0.85899,             0.86946,             0.89058,              0.4276,            0.023851,             0.02533,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.024034,           0.0070455,                   0,             0.91451,             0.83777,             0.90535,             0.41914,            0.024133,             0.02549,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023696,           0.0069325,                   0,             0.89242,             0.85044,             0.90431,             0.42755,            0.023986,            0.025735,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.024077,           0.0070826,                   0,             0.89004,             0.85171,             0.89376,              0.4232,             0.02435,            0.025764,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.024198,           0.0069555,                   0,             0.88754,              0.8502,             0.89171,              0.4203,            0.024148,            0.025892,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.024168,           0.0070504,                   0,             0.89592,             0.85551,              0.8966,             0.42065,            0.024174,            0.025308,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.023989,           0.0069132,                   0,             0.91054,             0.86312,              0.9106,             0.42495,            0.024189,            0.025318,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.023586,           0.0070382,                   0,             0.93004,             0.83016,             0.90979,             0.42258,            0.024481,             0.02546,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.023605,           0.0070856,                   0,             0.90754,             0.83904,             0.89967,             0.42437,            0.024383,            0.025407,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.023542,           0.0071078,                   0,             0.88929,             0.86439,              0.9057,             0.43699,            0.023981,            0.025393,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023454,           0.0069303,                   0,             0.91205,              0.8543,             0.91044,             0.42935,            0.023926,            0.025568,                   0,            0.006601,            0.006601,            0.006601
                 105,             0.02342,           0.0068671,                   0,             0.89401,             0.86592,             0.89932,             0.42765,            0.024149,            0.025594,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.023489,           0.0068435,                   0,             0.89072,             0.85744,             0.89674,              0.4259,            0.023841,            0.025283,                   0,            0.006535,            0.006535,            0.006535
                 107,             0.02369,           0.0070027,                   0,             0.88704,             0.86312,             0.89789,             0.42779,            0.023804,            0.025354,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.023403,           0.0067758,                   0,             0.88517,             0.86565,             0.90679,             0.43159,            0.023848,            0.025389,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.023764,           0.0067107,                   0,             0.90884,             0.85044,             0.89948,             0.42139,            0.024466,            0.025641,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.023159,           0.0068586,                   0,             0.91872,             0.86058,             0.91369,             0.43509,            0.023915,            0.025504,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.023891,           0.0068244,                   0,             0.90144,             0.85932,             0.90534,             0.43146,            0.023815,            0.025561,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.023077,           0.0068755,                   0,              0.8928,             0.84918,             0.89606,             0.42457,            0.024543,            0.025604,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.023266,           0.0067925,                   0,             0.91142,             0.84918,             0.90335,             0.42739,            0.024541,            0.025507,                   0,            0.006304,            0.006304,            0.006304
                 114,             0.02321,           0.0068733,                   0,              0.8982,             0.84986,             0.88973,             0.41612,            0.024547,            0.025606,                   0,            0.006271,            0.006271,            0.006271
                 115,             0.02312,           0.0068665,                   0,             0.88824,             0.86692,             0.90363,             0.43335,            0.023796,             0.02514,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022981,           0.0067113,                   0,             0.91424,             0.83769,              0.8923,             0.42103,            0.024291,            0.025417,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.023207,           0.0067911,                   0,             0.91645,             0.84802,             0.90607,             0.42498,            0.024279,            0.025355,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.022497,           0.0068951,                   0,             0.90478,             0.85551,             0.89817,             0.42437,            0.024071,            0.025205,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.023063,           0.0068424,                   0,              0.9051,             0.85828,             0.90719,             0.43347,            0.024104,            0.025455,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.023306,           0.0066799,                   0,             0.89976,             0.86459,             0.89614,             0.42401,            0.024324,            0.025325,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.022822,           0.0067419,                   0,             0.92292,             0.84537,             0.90936,             0.42898,            0.024252,            0.025445,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022844,           0.0067707,                   0,             0.89688,             0.85551,             0.89964,              0.4256,            0.024073,            0.025565,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.023004,           0.0067435,                   0,             0.91825,             0.85932,             0.90701,             0.42573,            0.024428,            0.025023,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.022819,           0.0066964,                   0,             0.90803,             0.85298,             0.90236,             0.42576,            0.024031,            0.025564,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022384,           0.0067436,                   0,             0.88285,             0.85171,             0.89292,               0.414,            0.024238,            0.025777,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.022644,           0.0069351,                   0,             0.89468,             0.88284,             0.91053,             0.42528,            0.024105,            0.025094,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.022777,           0.0067103,                   0,             0.90896,             0.87314,               0.913,              0.4266,            0.024526,            0.025454,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.022471,           0.0067915,                   0,             0.91482,             0.85755,             0.90514,             0.42301,            0.024414,            0.025454,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.022056,           0.0066818,                   0,             0.89261,             0.84664,             0.89211,               0.415,            0.024224,            0.025497,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.022049,           0.0066125,                   0,             0.92158,             0.86395,             0.91021,             0.43191,            0.024335,            0.025514,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.022569,           0.0066782,                   0,             0.89689,             0.85171,             0.89681,             0.42173,            0.024582,            0.025489,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.022706,           0.0067153,                   0,             0.89526,             0.85171,             0.89249,             0.42181,            0.024151,            0.025575,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.022372,           0.0066267,                   0,             0.90887,             0.87217,             0.91439,             0.42647,            0.024112,            0.025424,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.022393,           0.0066791,                   0,             0.89587,             0.87237,             0.91813,             0.41823,            0.024609,             0.02572,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.022136,           0.0065497,                   0,             0.92445,              0.8403,             0.90405,             0.41381,            0.024498,            0.025915,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.022249,           0.0065118,                   0,             0.89815,             0.86064,             0.91426,             0.42173,            0.024648,             0.02547,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.021803,           0.0066211,                   0,             0.89569,              0.8489,             0.89565,             0.41452,            0.024752,            0.025768,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.022091,           0.0067078,                   0,             0.88884,             0.85298,             0.89622,             0.41597,            0.024739,            0.025995,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.022236,           0.0066218,                   0,             0.91042,             0.86305,             0.91057,             0.42269,            0.024542,            0.025826,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.022094,           0.0065543,                   0,             0.91602,             0.85044,             0.90599,              0.4172,            0.024404,            0.026029,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.021928,           0.0066073,                   0,             0.90476,             0.86688,             0.90157,             0.41869,            0.024654,             0.02587,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.022109,           0.0065966,                   0,             0.91564,             0.85294,             0.90396,             0.42484,            0.024406,            0.026005,                   0,            0.005347,            0.005347,            0.005347
                 143,             0.02174,            0.006609,                   0,             0.91049,             0.83801,             0.89408,             0.42139,            0.024436,            0.025528,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.021331,           0.0064181,                   0,              0.9171,             0.85044,               0.907,              0.4247,             0.02444,            0.026207,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.021272,           0.0064995,                   0,             0.89637,             0.85678,             0.90226,             0.42561,            0.024759,            0.025981,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.021768,           0.0066131,                   0,             0.91329,             0.86946,             0.90695,             0.41921,            0.024313,            0.025944,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.022066,           0.0064986,                   0,              0.9028,             0.83579,             0.89394,              0.4194,            0.024635,            0.025929,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.021543,           0.0064068,                   0,             0.87213,             0.88213,             0.89994,             0.41819,            0.024343,            0.026139,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.021463,           0.0065457,                   0,             0.91124,             0.85298,             0.90648,             0.42425,            0.024443,            0.026033,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.021381,           0.0064964,                   0,             0.87003,             0.87385,             0.89831,             0.41246,            0.024538,            0.026107,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021807,           0.0064058,                   0,             0.90948,             0.86185,             0.90839,             0.41475,            0.024846,            0.026492,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021628,           0.0065186,                   0,             0.91394,             0.83777,             0.90372,             0.41302,            0.024701,            0.026208,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.021567,           0.0063842,                   0,             0.89615,             0.85298,             0.89253,             0.41412,            0.024415,            0.026192,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.021297,           0.0064812,                   0,             0.92779,             0.84681,             0.90972,             0.42809,            0.024372,            0.025984,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.021186,           0.0064018,                   0,             0.90682,             0.85425,             0.89465,             0.42278,             0.02458,            0.025812,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.021264,           0.0064631,                   0,             0.89566,             0.86312,             0.89234,             0.41748,            0.024555,            0.026035,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.021179,           0.0065042,                   0,             0.90476,              0.8428,             0.90011,             0.41059,            0.024818,            0.026005,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.020663,           0.0064687,                   0,             0.90271,             0.85678,             0.89837,             0.42422,            0.024417,            0.025894,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.020789,           0.0063505,                   0,             0.90177,             0.85298,             0.89659,             0.41592,            0.024835,            0.026083,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.020918,           0.0065233,                   0,             0.89263,             0.84294,             0.89409,             0.41283,            0.025044,            0.026546,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.020753,           0.0063731,                   0,             0.91404,             0.84903,             0.90304,             0.42083,            0.024876,            0.026187,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.020914,           0.0062519,                   0,             0.91607,             0.85678,             0.90941,             0.42235,            0.024739,             0.02593,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021004,           0.0064878,                   0,             0.89589,             0.86439,             0.90113,             0.41821,              0.0246,             0.02587,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.02056,           0.0063547,                   0,             0.89657,             0.86312,             0.90425,             0.42553,            0.024566,            0.026114,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.020634,           0.0063004,                   0,             0.90657,             0.85171,             0.90214,             0.42117,            0.024729,            0.026389,                   0,            0.004588,            0.004588,            0.004588
                 166,             0.02068,           0.0063945,                   0,              0.9012,             0.85044,             0.89191,             0.40782,             0.02465,            0.026461,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.020432,           0.0062522,                   0,             0.89743,             0.86439,             0.89901,             0.41635,            0.024392,             0.02632,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.020675,           0.0064259,                   0,             0.89196,              0.8789,             0.90174,              0.4203,             0.02463,            0.026428,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.020334,           0.0063429,                   0,             0.90986,             0.86997,             0.91061,             0.42302,            0.024657,            0.026115,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.020546,           0.0061945,                   0,             0.91338,             0.86819,             0.91989,             0.42195,            0.024303,            0.025951,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.020264,           0.0062352,                   0,             0.88604,             0.87705,             0.90013,             0.41697,            0.024536,            0.025785,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.020669,           0.0062789,                   0,             0.90887,             0.86312,             0.90302,             0.41886,            0.024824,            0.025912,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.02102,           0.0063642,                   0,             0.90435,             0.86819,             0.89693,             0.42114,            0.024824,            0.025977,                   0,            0.004324,            0.004324,            0.004324
