               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.020324,            0.006223,                   0,             0.88621,             0.85932,             0.89168,             0.42052,            0.025064,             0.02612,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.020698,           0.0063376,                   0,             0.88777,             0.87326,               0.901,             0.42505,            0.025013,            0.025828,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.020034,           0.0061725,                   0,             0.89472,              0.8617,             0.89652,             0.41836,            0.025241,            0.026588,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.020402,           0.0062835,                   0,             0.88368,             0.86657,              0.8969,              0.4144,            0.024921,            0.026337,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.020766,           0.0062528,                   0,             0.89852,             0.86405,              0.9025,             0.42377,            0.024871,            0.025757,                   0,            0.004225,            0.004225,            0.004225
                 177,             0.02036,             0.00615,                   0,             0.90376,             0.84664,             0.88994,              0.4214,            0.024838,            0.026168,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.020163,           0.0062589,                   0,             0.91572,             0.86058,              0.9011,             0.41886,            0.024823,            0.026153,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.020248,           0.0062845,                   0,             0.89766,             0.86312,             0.90526,              0.4203,            0.024734,            0.026332,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.020231,            0.006315,                   0,             0.89865,             0.85044,             0.88911,              0.4173,            0.024848,             0.02661,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.019918,           0.0062551,                   0,             0.88026,             0.85805,             0.88924,             0.42017,            0.025314,            0.026318,                   0,             0.00406,             0.00406,             0.00406
                 182,              0.0199,           0.0061392,                   0,              0.9166,             0.83581,             0.89934,             0.41905,            0.024982,            0.026643,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.019651,           0.0060452,                   0,             0.89314,             0.85425,             0.89643,              0.4292,            0.024659,            0.026347,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019797,            0.006067,                   0,             0.90272,             0.83777,             0.89058,             0.42252,            0.024986,            0.026578,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.019747,           0.0061467,                   0,             0.88913,             0.85932,             0.89785,             0.41863,            0.024981,            0.027062,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.019707,           0.0061636,                   0,             0.90598,             0.84411,             0.89673,             0.42612,            0.024727,            0.026682,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.019667,           0.0063265,                   0,             0.89952,             0.85551,              0.8958,             0.42078,            0.024985,            0.026754,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.019474,           0.0062347,                   0,             0.88747,             0.84537,             0.88788,             0.42313,            0.024687,            0.026807,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.019532,           0.0061143,                   0,             0.89615,             0.84664,               0.891,             0.41861,            0.024765,            0.026893,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.019247,           0.0061697,                   0,             0.90188,              0.8504,             0.89566,             0.41801,            0.024983,            0.026834,                   0,            0.003763,            0.003763,            0.003763
                 191,             0.01936,           0.0060987,                   0,             0.90576,             0.85266,             0.90278,             0.42307,            0.024986,            0.026538,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.019486,           0.0060846,                   0,             0.90168,             0.84847,             0.89848,             0.42546,            0.024691,            0.026195,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.019454,           0.0059794,                   0,             0.89289,             0.85583,             0.90036,             0.41722,            0.024882,            0.026384,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.019999,           0.0061657,                   0,             0.91853,             0.82874,             0.89406,             0.41188,            0.025413,            0.026519,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.019476,           0.0060514,                   0,             0.90961,             0.84918,             0.89763,             0.42566,            0.024848,             0.02651,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.019525,           0.0061076,                   0,             0.89039,             0.85678,             0.89513,             0.42345,              0.0251,             0.02645,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.019724,            0.006242,                   0,              0.9029,             0.84859,             0.89026,             0.41568,            0.025138,            0.026597,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.018993,           0.0060387,                   0,              0.8828,             0.86185,              0.8912,             0.41092,             0.02531,            0.026903,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.018967,           0.0060026,                   0,             0.88567,             0.86402,             0.89172,             0.41152,             0.02543,            0.027054,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.019344,           0.0060658,                   0,             0.89506,             0.84918,             0.88838,             0.41656,            0.025029,            0.027324,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.019316,           0.0061616,                   0,             0.90994,             0.84157,             0.89187,             0.41219,            0.024902,            0.027024,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.018909,            0.005992,                   0,             0.89191,              0.8403,             0.88648,             0.41155,            0.025242,            0.027034,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.019132,           0.0060713,                   0,             0.89664,             0.83143,             0.88148,             0.41272,            0.025118,            0.027324,                   0,            0.003334,            0.003334,            0.003334
                 204,             0.01882,           0.0059682,                   0,             0.89626,             0.83904,             0.88693,             0.41306,            0.025319,            0.027306,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.018787,            0.005937,                   0,             0.90948,             0.82763,             0.88471,             0.40865,            0.025462,            0.026896,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.019178,           0.0058347,                   0,             0.89072,             0.84712,             0.88414,             0.41119,               0.025,            0.027068,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.018754,           0.0059323,                   0,             0.88499,             0.85551,             0.88684,             0.41018,            0.025152,            0.027068,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.018546,           0.0059709,                   0,              0.8986,             0.85551,             0.88948,             0.40596,            0.025382,            0.027102,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.018835,           0.0060644,                   0,             0.90879,              0.8403,             0.89528,             0.41328,            0.025285,            0.027128,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.018629,           0.0059587,                   0,             0.89079,             0.85807,             0.88924,             0.41686,            0.025288,            0.026881,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.018401,           0.0059063,                   0,             0.89253,             0.85425,             0.89335,              0.4212,            0.025117,             0.02707,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.018095,           0.0058749,                   0,             0.89075,             0.84411,              0.8939,             0.41737,            0.025215,            0.027188,                   0,            0.003037,            0.003037,            0.003037
                 213,             0.01833,           0.0060257,                   0,             0.89733,             0.85292,             0.89817,             0.41789,            0.025417,            0.027107,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.018511,           0.0059128,                   0,             0.92155,             0.82636,             0.90013,              0.4152,            0.025011,            0.027079,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.019128,            0.005953,                   0,             0.90597,             0.85044,             0.89688,             0.41821,            0.024883,              0.0271,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.018369,           0.0058431,                   0,             0.90783,             0.83643,             0.89001,             0.41533,            0.025405,             0.02709,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.018172,           0.0058451,                   0,             0.90593,              0.8365,             0.88498,             0.41094,            0.025483,            0.027452,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.017888,           0.0058316,                   0,             0.87772,              0.8552,             0.89216,             0.41599,            0.025393,            0.027397,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.018064,           0.0057972,                   0,             0.90966,             0.84231,             0.89668,               0.413,            0.025492,             0.02744,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.017897,           0.0059548,                   0,             0.89482,             0.85171,             0.88613,             0.41184,            0.025359,            0.027283,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.017979,           0.0056922,                   0,             0.88828,             0.84284,             0.88242,             0.40766,            0.025451,            0.027583,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.017687,           0.0058969,                   0,              0.8966,              0.8365,             0.88051,             0.41012,            0.025419,            0.027226,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.017819,           0.0058332,                   0,              0.8914,              0.8403,             0.88658,             0.41211,            0.025382,            0.027557,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.018145,           0.0057196,                   0,             0.89409,             0.84411,             0.88559,             0.40903,            0.025228,            0.027566,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.017923,           0.0057542,                   0,             0.91183,              0.8403,             0.89315,             0.41077,            0.025485,            0.027584,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.017791,            0.005727,                   0,             0.90054,             0.84922,             0.89106,             0.41263,            0.025424,            0.027486,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.018032,           0.0058851,                   0,             0.90469,             0.83397,             0.88749,             0.41182,            0.025623,            0.027397,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.017664,           0.0056626,                   0,             0.89375,             0.84223,             0.88675,             0.41537,            0.025368,            0.027592,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.017724,           0.0058166,                   0,             0.88072,             0.85158,             0.88738,             0.40971,            0.025549,            0.027729,                   0,            0.002476,            0.002476,            0.002476
                 230,             0.01752,           0.0057541,                   0,             0.88904,             0.85301,             0.89109,             0.41399,            0.025321,            0.027807,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.017456,            0.005665,                   0,             0.90246,             0.83904,             0.88412,             0.41049,            0.025287,            0.027484,                   0,             0.00241,             0.00241,             0.00241
                 232,             0.01753,           0.0056149,                   0,             0.89368,             0.85227,             0.88926,             0.40343,            0.025452,             0.02775,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.017851,            0.005637,                   0,             0.88889,             0.84537,             0.87986,              0.4078,            0.025362,            0.027521,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.016961,           0.0056472,                   0,             0.90319,             0.83956,             0.88138,              0.4092,             0.02548,            0.027689,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.017551,           0.0055947,                   0,             0.89222,             0.84411,             0.88086,             0.41502,            0.025451,            0.027892,                   0,            0.002278,            0.002278,            0.002278
                 236,             0.01768,           0.0056101,                   0,              0.8979,             0.85298,             0.89002,              0.4135,             0.02533,            0.027992,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.017728,           0.0055633,                   0,             0.90038,              0.8289,             0.87989,             0.41447,            0.025284,            0.028009,                   0,            0.002212,            0.002212,            0.002212
                 238,             0.01718,           0.0056132,                   0,             0.89603,             0.85298,             0.88873,             0.41336,            0.025233,            0.027893,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.017048,           0.0055977,                   0,             0.88617,             0.86058,             0.88973,             0.41747,            0.025306,            0.027681,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.01694,           0.0055967,                   0,             0.89751,              0.8403,              0.8853,              0.4101,             0.02547,            0.028016,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.016808,           0.0055923,                   0,             0.88563,             0.83777,             0.87392,             0.41091,            0.025189,            0.028337,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.016898,           0.0055337,                   0,             0.88219,             0.84464,             0.87886,             0.40888,            0.025231,              0.0283,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.016789,           0.0055865,                   0,             0.89955,             0.83989,             0.88331,             0.40696,            0.025519,              0.0283,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.017016,           0.0055221,                   0,             0.88965,             0.84157,              0.8793,             0.40945,            0.025534,            0.028241,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.016876,           0.0055738,                   0,             0.88805,             0.85425,              0.8907,             0.41244,            0.025461,            0.028217,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.016914,           0.0055929,                   0,             0.90079,             0.84007,             0.88461,             0.41212,            0.025562,            0.028226,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.016849,           0.0055301,                   0,             0.89118,             0.84791,             0.88584,             0.41191,            0.025323,              0.0283,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.016713,           0.0056455,                   0,             0.89937,             0.83822,             0.88623,             0.41778,            0.025229,            0.028579,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.016702,            0.005571,                   0,             0.89479,             0.85156,             0.88735,             0.41674,            0.025167,            0.028265,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.016897,           0.0055332,                   0,             0.88653,             0.84537,              0.8831,             0.41434,            0.025222,            0.028296,                   0,            0.001783,            0.001783,            0.001783
                 251,             0.01661,           0.0055173,                   0,             0.88715,             0.85044,             0.88992,             0.41398,            0.025384,            0.028424,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.016533,           0.0054206,                   0,             0.87491,             0.85932,             0.88974,             0.41671,            0.025294,             0.02865,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.017482,           0.0055493,                   0,             0.88595,             0.83688,             0.87916,             0.41408,            0.025393,            0.028397,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.016298,           0.0055097,                   0,             0.89642,             0.83358,             0.88836,             0.41752,            0.025321,            0.028137,                   0,            0.001651,            0.001651,            0.001651
