               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.027935,           0.0077873,                   0,             0.88408,              0.7926,              0.8579,             0.37784,            0.025735,              0.0275,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.027471,           0.0080196,                   0,             0.89167,             0.82419,             0.89324,             0.39065,            0.025814,            0.026978,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.027945,           0.0078721,                   0,             0.88093,             0.82521,             0.87361,             0.38961,            0.025409,            0.026918,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.027423,           0.0077743,                   0,             0.91004,             0.80989,             0.87598,             0.39764,            0.025543,            0.026308,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.027032,           0.0078205,                   0,             0.90989,             0.82256,             0.88108,             0.39973,            0.025742,            0.026898,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.027185,           0.0077819,                   0,              0.8813,             0.82809,             0.87701,             0.40137,            0.025076,             0.02676,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.027856,           0.0076168,                   0,             0.88511,             0.84537,             0.89268,             0.40361,            0.024987,            0.026933,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.027602,           0.0078766,                   0,             0.86312,             0.82319,             0.86134,             0.38122,            0.025767,            0.026741,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027228,           0.0076877,                   0,             0.88895,             0.83196,             0.88126,             0.38659,            0.025415,            0.026694,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.027156,            0.007721,                   0,             0.87455,             0.83016,             0.87872,             0.40014,            0.024805,            0.026544,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.027035,           0.0078202,                   0,             0.90104,             0.83089,             0.89063,             0.39934,            0.025053,            0.025954,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.026515,             0.00765,                   0,             0.88571,              0.8251,             0.87397,              0.3908,            0.025172,            0.027018,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.027082,           0.0077658,                   0,              0.9032,             0.80989,             0.87399,             0.39823,            0.024874,            0.027224,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.026596,           0.0076348,                   0,             0.88984,             0.83016,             0.88961,              0.4062,            0.024832,            0.026324,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.026327,           0.0074549,                   0,             0.88784,              0.8403,             0.89114,             0.40464,            0.024751,            0.026478,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.026244,           0.0074832,                   0,             0.88937,             0.85044,             0.88892,             0.40655,            0.024576,            0.026294,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.026919,            0.007525,                   0,             0.90235,             0.83523,               0.885,             0.39365,            0.025329,            0.027231,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.025481,            0.007424,                   0,             0.87866,             0.85171,             0.88777,             0.40437,            0.025211,            0.026387,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.026628,           0.0074757,                   0,             0.89682,             0.82383,             0.88082,             0.40847,            0.024969,            0.026411,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.026345,           0.0076311,                   0,             0.89096,             0.83016,             0.88136,             0.40354,            0.025253,            0.026629,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.026264,            0.007439,                   0,             0.86946,             0.84791,             0.87665,             0.40442,            0.024468,            0.026231,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.026341,           0.0073939,                   0,             0.90499,             0.84537,             0.89625,             0.39349,            0.024954,            0.026348,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.025755,           0.0075018,                   0,             0.90023,             0.84918,             0.89852,             0.41077,            0.024596,            0.026438,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.026636,           0.0075305,                   0,             0.87275,             0.84316,             0.87969,             0.39962,            0.025169,            0.026179,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.025822,           0.0075192,                   0,             0.89771,             0.85652,             0.89927,             0.40232,            0.024785,            0.025445,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.025558,           0.0072974,                   0,             0.91186,             0.85171,             0.89749,             0.40218,             0.02481,            0.025909,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025852,           0.0074952,                   0,             0.89667,             0.86884,              0.9033,             0.40932,            0.024738,            0.026728,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.025326,           0.0074212,                   0,             0.91431,             0.83844,             0.90347,             0.40968,            0.024548,            0.025855,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.025652,           0.0073873,                   0,             0.88539,             0.86159,             0.89827,             0.40833,            0.024694,             0.02623,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.025493,           0.0072562,                   0,             0.88914,             0.84373,             0.88077,             0.40098,            0.024698,            0.026457,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.025612,            0.007178,                   0,             0.89828,             0.85066,             0.89346,             0.41098,             0.02403,            0.026101,                   0,            0.007987,            0.007987,            0.007987
                  63,             0.02576,           0.0074444,                   0,             0.87517,             0.85298,             0.89536,             0.40988,             0.02509,            0.026425,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.025085,           0.0072067,                   0,             0.87815,             0.84949,             0.88579,             0.40803,            0.024545,            0.026317,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.025541,           0.0073491,                   0,             0.90266,               0.858,             0.90159,             0.41677,            0.024577,            0.026002,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.025026,            0.007435,                   0,              0.9026,             0.84284,              0.9017,              0.4096,            0.024863,            0.026345,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.025187,           0.0073224,                   0,             0.90692,             0.83978,             0.88913,             0.40274,             0.02495,            0.026114,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.024742,           0.0073419,                   0,             0.89637,             0.86609,             0.89615,              0.4065,            0.025012,            0.026325,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.025225,           0.0073429,                   0,              0.8984,             0.84664,             0.89978,              0.4126,            0.024893,            0.026218,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.024663,           0.0071787,                   0,             0.87468,             0.84537,             0.88479,             0.40343,             0.02457,            0.026693,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.024784,           0.0073583,                   0,             0.87357,             0.82256,             0.87016,             0.39802,            0.024958,            0.027268,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.024678,           0.0070928,                   0,             0.89258,             0.83016,             0.88309,             0.40319,            0.024302,            0.026219,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.024548,           0.0071637,                   0,             0.89092,             0.83523,             0.88659,             0.41378,            0.024235,            0.026511,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.024854,           0.0071585,                   0,             0.90733,             0.84284,             0.89971,             0.41333,            0.024423,            0.026189,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.024893,           0.0071663,                   0,             0.88958,             0.83727,             0.88372,             0.40725,            0.024808,            0.026234,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024093,           0.0072117,                   0,             0.89534,             0.83904,             0.89094,             0.41043,            0.024363,             0.02628,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.024846,           0.0072087,                   0,             0.88832,             0.81622,             0.88132,             0.40517,            0.024675,            0.026706,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.024567,           0.0071478,                   0,              0.8503,             0.85678,               0.889,             0.41179,            0.024478,            0.026508,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.024403,           0.0071227,                   0,             0.90384,             0.82129,             0.88763,             0.40576,            0.024785,            0.026342,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.024715,           0.0072865,                   0,              0.8917,             0.84537,             0.89152,             0.41081,            0.024582,            0.026432,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.024487,            0.007073,                   0,             0.90162,             0.83397,             0.89698,             0.41725,            0.024543,            0.026492,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.023972,           0.0072327,                   0,             0.89056,             0.84573,             0.89047,             0.41973,            0.024317,            0.026172,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.025188,           0.0071703,                   0,             0.88476,             0.84657,             0.89502,             0.41284,            0.024556,            0.026351,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024478,           0.0071581,                   0,             0.90861,             0.83777,             0.89286,             0.42291,            0.024219,            0.025729,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.024005,           0.0070225,                   0,             0.88845,             0.85425,             0.89655,             0.41911,            0.024299,            0.025891,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024804,           0.0070941,                   0,             0.88806,             0.83397,              0.8872,             0.41799,             0.02442,             0.02631,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.024393,           0.0071951,                   0,             0.88758,             0.84537,             0.88646,             0.41163,            0.024514,            0.026526,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.024003,           0.0072322,                   0,             0.89773,              0.8403,             0.89612,             0.41331,            0.024315,            0.026419,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.024639,           0.0068598,                   0,             0.90848,             0.85678,             0.90493,             0.41735,            0.024605,            0.026338,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.023559,           0.0070182,                   0,             0.90427,             0.85805,             0.90435,             0.41457,            0.024641,            0.025773,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.023924,           0.0068566,                   0,             0.90402,              0.8403,             0.89988,             0.41344,            0.024505,             0.02654,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.024489,            0.006974,                   0,             0.90073,              0.8395,             0.88499,             0.40972,            0.024684,            0.026186,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.023718,           0.0070856,                   0,             0.89992,             0.83193,             0.88774,             0.40981,            0.024937,            0.026602,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.024446,           0.0069476,                   0,             0.91583,             0.85505,             0.90583,             0.42456,            0.024471,            0.026077,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.023739,           0.0069687,                   0,             0.92251,             0.84284,             0.90234,             0.42202,             0.02444,            0.025603,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023249,           0.0068481,                   0,             0.88855,             0.85892,              0.8954,             0.40645,            0.024807,            0.026247,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.023613,           0.0070808,                   0,             0.90574,             0.83523,             0.89571,              0.4116,            0.024629,            0.026127,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.023575,           0.0068593,                   0,             0.88566,             0.86439,             0.90534,             0.40526,            0.024848,            0.026598,                   0,            0.006799,            0.006799,            0.006799
                  99,             0.02335,           0.0070481,                   0,             0.88698,             0.84546,             0.88655,             0.41525,            0.024105,            0.026265,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.023692,            0.006855,                   0,             0.88262,             0.85932,             0.89584,              0.4133,            0.024714,            0.026452,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.022992,           0.0069514,                   0,             0.90983,             0.85932,              0.9073,             0.42164,            0.024826,            0.026011,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.023397,           0.0070251,                   0,             0.89256,             0.87326,             0.90623,             0.42112,            0.024637,            0.026064,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.022968,           0.0069404,                   0,             0.91626,             0.85171,             0.90978,             0.42598,            0.024679,            0.026407,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023114,           0.0068557,                   0,             0.89543,             0.85171,             0.89615,             0.40366,            0.025064,            0.026189,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.022871,           0.0068273,                   0,             0.87958,             0.86819,              0.8907,             0.40979,             0.02481,            0.026758,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.022938,           0.0067377,                   0,             0.88381,             0.85806,             0.89221,             0.41793,            0.024452,            0.026462,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.023223,           0.0069457,                   0,             0.88808,             0.84157,             0.88713,             0.42151,            0.024287,            0.026437,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.022738,           0.0067047,                   0,             0.88774,             0.85171,             0.90079,             0.42265,            0.024326,            0.026657,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.023175,           0.0066893,                   0,             0.89323,             0.84537,             0.89523,             0.40837,            0.024835,            0.026499,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.022789,           0.0068489,                   0,              0.9177,             0.83382,             0.88814,             0.41512,            0.024401,            0.026742,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.023316,           0.0067623,                   0,             0.87673,             0.86538,             0.89688,             0.41156,            0.024659,            0.026379,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.022561,           0.0067867,                   0,             0.89002,             0.87187,             0.90149,             0.41393,            0.024694,            0.026786,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.022991,           0.0067418,                   0,             0.91346,             0.85171,             0.89984,              0.4154,            0.025094,            0.026394,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.022706,           0.0068544,                   0,             0.88253,             0.85298,             0.88681,             0.40338,            0.025031,            0.026753,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.022605,           0.0067671,                   0,             0.91732,             0.83143,             0.90241,             0.42149,            0.024683,            0.026376,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022368,           0.0066529,                   0,             0.89644,             0.83777,             0.87906,             0.40709,            0.024763,            0.026681,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.02268,           0.0066966,                   0,             0.89668,             0.83904,             0.89129,             0.41822,            0.024776,            0.026445,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.022125,           0.0067935,                   0,             0.89759,             0.83314,               0.889,             0.41873,            0.024535,             0.02645,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.022601,           0.0068008,                   0,             0.86864,             0.86325,             0.88405,              0.4045,            0.024801,            0.027099,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.022736,           0.0066666,                   0,             0.89063,             0.86697,             0.90392,             0.40866,            0.025025,            0.026508,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.022469,           0.0067081,                   0,             0.87875,              0.8365,             0.87415,             0.40879,            0.024808,            0.026902,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022468,           0.0067498,                   0,             0.90064,             0.85425,             0.89802,             0.41595,            0.024454,            0.026445,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.022271,           0.0066113,                   0,             0.89294,             0.86684,             0.90021,               0.412,            0.024898,            0.026818,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.022465,           0.0066125,                   0,             0.90827,             0.83523,             0.89931,             0.41288,            0.024634,            0.026605,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.021951,           0.0066489,                   0,             0.88899,             0.84243,             0.88445,             0.41369,            0.024624,            0.026581,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.022053,           0.0068953,                   0,             0.90048,             0.84858,             0.88556,             0.40397,            0.024752,             0.02647,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.022154,            0.006658,                   0,             0.87177,              0.8403,             0.86964,             0.40443,            0.024921,            0.027198,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.021871,           0.0066973,                   0,             0.87205,             0.86565,             0.89519,             0.41506,             0.02481,            0.026803,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021427,           0.0065954,                   0,             0.90358,             0.85044,             0.90244,             0.41208,            0.024766,            0.026656,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.021558,           0.0065202,                   0,             0.89378,             0.85044,              0.8972,             0.41089,            0.024946,            0.026884,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.022011,           0.0065943,                   0,             0.89319,             0.84664,             0.88521,             0.40605,            0.025193,            0.026638,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.022111,           0.0065898,                   0,             0.89615,              0.8531,             0.89928,             0.40972,            0.024986,            0.026566,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.021864,           0.0065577,                   0,             0.89498,             0.84918,             0.89804,             0.41792,            0.024414,            0.026724,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.022024,           0.0066307,                   0,             0.88658,             0.86195,             0.88867,             0.41796,            0.024425,            0.026311,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.021804,           0.0065121,                   0,             0.89488,              0.8403,             0.88706,             0.40458,            0.024874,            0.026804,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.021639,           0.0064421,                   0,             0.89912,             0.85044,             0.89675,             0.41054,            0.024962,            0.026785,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.021279,           0.0065854,                   0,             0.88198,             0.85298,             0.89427,             0.40828,            0.024785,            0.026593,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.021726,           0.0066838,                   0,             0.89365,             0.86185,             0.89745,             0.41261,            0.024777,            0.026641,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.021704,            0.006511,                   0,             0.89349,             0.86185,             0.89721,             0.41267,            0.025021,            0.026797,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.021579,           0.0064539,                   0,             0.90796,             0.85044,             0.89938,             0.41575,            0.024975,            0.026313,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.02137,           0.0065321,                   0,             0.90233,             0.85298,             0.89762,              0.4172,            0.025062,            0.026474,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.021475,           0.0065188,                   0,             0.90958,             0.85423,             0.89767,             0.42095,            0.024901,            0.026866,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.021107,           0.0064995,                   0,             0.89277,             0.86692,             0.89496,             0.41169,            0.024934,            0.026257,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.020809,           0.0063929,                   0,             0.88117,             0.85805,             0.89322,             0.40631,            0.024819,            0.026441,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.020933,           0.0064297,                   0,             0.90756,             0.84664,             0.89286,             0.41362,            0.024723,            0.026571,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.021094,           0.0064769,                   0,             0.89948,              0.8619,             0.90313,             0.41632,            0.024483,            0.026326,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.021527,           0.0063888,                   0,             0.89309,             0.85298,             0.89647,             0.41856,            0.024471,            0.026395,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.020973,           0.0063199,                   0,             0.87113,             0.86529,             0.89014,             0.41312,            0.024767,            0.026758,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.020946,           0.0064716,                   0,             0.90288,             0.83777,             0.89121,             0.40855,              0.0249,            0.026627,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.02091,           0.0064475,                   0,               0.891,              0.8289,             0.88136,             0.40119,            0.025017,            0.027107,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021168,           0.0063904,                   0,             0.87663,             0.85298,             0.88634,             0.41041,            0.024998,            0.026345,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021012,           0.0064367,                   0,             0.88964,             0.86058,             0.89271,             0.40473,            0.025501,             0.02686,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.020646,           0.0063118,                   0,             0.89177,             0.82636,             0.88257,             0.40873,            0.025582,            0.027461,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.020665,           0.0063817,                   0,             0.90085,             0.85214,             0.89548,             0.41777,            0.025076,            0.027148,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.020439,           0.0062913,                   0,             0.90697,             0.85256,             0.88551,             0.40632,            0.025361,            0.027239,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.020567,           0.0063696,                   0,             0.90326,             0.83777,             0.89023,             0.41163,            0.024857,            0.026733,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.020488,           0.0063638,                   0,             0.86761,             0.87326,             0.89791,             0.41515,            0.024966,            0.026525,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.020257,           0.0062936,                   0,             0.88284,             0.85678,             0.89833,             0.41354,            0.024798,             0.02681,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.020133,           0.0062626,                   0,             0.85952,             0.84664,             0.87363,              0.4054,            0.024954,            0.027268,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.020218,           0.0064122,                   0,              0.9045,              0.8403,             0.89613,             0.41402,            0.025054,            0.026612,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.019915,           0.0062421,                   0,             0.92155,             0.84918,              0.9073,             0.40786,            0.025077,            0.026873,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.020114,           0.0061152,                   0,             0.90852,             0.83077,             0.89103,             0.41282,            0.025193,            0.026886,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.020381,           0.0063922,                   0,             0.90004,             0.83777,             0.89241,             0.41309,            0.025413,            0.027184,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.020051,           0.0062519,                   0,             0.90761,             0.84664,             0.89492,             0.40851,            0.025023,            0.027232,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.020218,           0.0062286,                   0,             0.89142,              0.8532,             0.89754,             0.41359,            0.025138,            0.027255,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.019873,           0.0063042,                   0,             0.88331,             0.86185,             0.89409,             0.41214,            0.025112,            0.026973,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.019733,           0.0061444,                   0,             0.89605,             0.86312,             0.90373,             0.41937,             0.02465,            0.026421,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.019716,            0.006256,                   0,             0.89441,             0.85805,             0.89633,             0.41472,            0.024924,            0.027101,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.019602,           0.0062111,                   0,             0.88664,             0.84918,             0.88954,             0.40817,            0.024963,            0.027627,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.019819,           0.0060878,                   0,              0.8916,             0.87199,             0.89683,             0.40796,            0.024716,            0.026658,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.019451,           0.0061347,                   0,             0.88694,             0.86504,             0.89637,             0.41469,            0.024801,            0.026574,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.019739,           0.0061285,                   0,             0.89795,             0.85872,             0.90223,             0.41292,             0.02512,             0.02678,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.020277,            0.006231,                   0,             0.91793,             0.86819,             0.91036,             0.40722,            0.025322,             0.02671,                   0,            0.004324,            0.004324,            0.004324
